Time (s),TX Value,Duty Cycle,Reconstructed Value,Poll Samples
3.091000,-0.309017,0.313983,-0.372034,11421
3.092000,-0.587785,0.188684,-0.622632,11665
3.093000,-0.809017,0.090686,-0.818628,11821
3.094000,-0.951057,0.021961,-0.956077,11930
3.095000,-1.000000,0.000000,-1.000000,11932
3.096000,-0.951057,0.021114,-0.957773,11888
3.097000,-0.809017,0.085642,-0.828716,11875
3.098000,-0.587785,0.180007,-0.639986,11644
3.099000,-0.309017,0.314682,-0.370635,11456
3.100000,-0.000000,0.465247,-0.069506,11222
3.101000,0.309017,0.613645,0.227289,11008
3.102000,0.587785,0.770676,0.541353,10749
3.103000,0.809017,0.884833,0.769665,10628
3.104000,0.951057,0.968976,0.937952,10508
3.105000,1.000000,0.997423,0.994845,10476
3.106000,0.951057,0.972880,0.945760,10472
3.107000,0.809017,0.899048,0.798096,10609
3.108000,0.587785,0.778304,0.556607,10776
3.109000,0.309017,0.627063,0.254126,10967
3.110000,0.000000,0.477544,-0.044912,11222
3.111000,-0.309017,0.327833,-0.344334,11454
3.112000,-0.587785,0.179185,-0.641630,11703
3.113000,-0.809017,0.090425,-0.819151,11822
3.114000,-0.951057,0.021864,-0.956271,11983
3.115000,-1.000000,0.000000,-1.000000,12015
3.116000,-0.951057,0.020863,-0.958274,11983
3.117000,-0.809017,0.085372,-0.829256,11854
3.118000,-0.587785,0.179065,-0.641870,11722
3.119000,-0.309017,0.314557,-0.370886,11486
3.120000,-0.000000,0.460011,-0.079979,11228
3.121000,0.309017,0.618253,0.236505,11023
3.122000,0.587785,0.760044,0.520089,10802
3.123000,0.809017,0.883990,0.767980,10637
3.124000,0.951057,0.969132,0.938265,10464
3.125000,1.000000,0.997425,0.994851,10487
3.126000,0.951057,0.973246,0.946491,10503
3.127000,0.809017,0.898713,0.797425,10564
3.128000,0.587785,0.776207,0.552414,10751
3.129000,0.309017,0.627045,0.254089,11004
3.130000,0.000000,0.481287,-0.037426,11222
3.131000,-0.309017,0.315326,-0.369349,11458
3.132000,-0.587785,0.184217,-0.631565,11709
3.133000,-0.809017,0.090288,-0.819423,11862
3.134000,-0.951057,0.021705,-0.956591,11979
3.135000,-1.000000,0.000000,-1.000000,11983
3.136000,-0.951057,0.020713,-0.958573,11973
3.137000,-0.809017,0.082497,-0.835006,11855
3.138000,-0.587785,0.182331,-0.635337,11693
3.139000,-0.309017,0.320203,-0.359594,11424
3.140000,-0.000000,0.452978,-0.094044,11250
3.141000,0.309017,0.623971,0.247943,10938
3.142000,0.587785,0.760041,0.520082,10681
3.143000,0.809017,0.893557,0.787113,10569
3.144000,0.951057,0.964523,0.929047,10514
3.145000,1.000000,0.998759,0.997517,10472
3.146000,0.951057,0.976165,0.952330,11202
3.147000,0.809017,0.894484,0.788967,10605
3.148000,0.587785,0.783078,0.566155,10755
3.149000,0.309017,0.630855,0.261709,10974
3.150000,0.000000,0.467514,-0.064972,11174
3.151000,-0.309017,0.326718,-0.346564,11438
3.152000,-0.587785,0.188138,-0.623723,11651
3.153000,-0.809017,0.082221,-0.835559,11834
3.154000,-0.951057,0.025040,-0.949920,11901
3.155000,-1.000000,0.000000,-1.000000,11975
3.156000,-0.951057,0.021029,-0.957942,11936
3.157000,-0.809017,0.083447,-0.833106,11744
3.158000,-0.587785,0.187103,-0.625793,11662
3.159000,-0.309017,0.307672,-0.384656,11457
3.160000,-0.000000,0.464349,-0.071301,11220
3.161000,0.309017,0.614094,0.228189,10969
3.162000,0.587785,0.770194,0.540388,10783
3.163000,0.809017,0.878477,0.756955,10640
3.164000,0.951057,0.968414,0.936828,10511
3.165000,1.000000,0.998489,0.996978,10588
3.166000,0.951057,0.974342,0.948683,10406
3.167000,0.809017,0.897047,0.794094,9956
3.168000,0.587785,0.782736,0.565472,22185
3.169000,0.309017,0.631752,0.263503,9442
3.170000,0.000000,0.478931,-0.042138,9279
3.171000,-0.309017,0.331753,-0.336495,10544
3.172000,-0.587785,0.198443,-0.603114,10406
3.173000,-0.809017,0.088455,-0.823091,11260
3.174000,-0.951057,0.024276,-0.951448,10257
3.175000,-1.000000,0.000880,-0.998240,11363
3.176000,-0.951057,0.021842,-0.956317,11034
3.177000,-0.809017,0.084452,-0.831095,11616
3.178000,-0.587785,0.181249,-0.637501,11669
3.179000,-0.309017,0.310951,-0.378097,11542
3.180000,-0.000000,0.455998,-0.088004,11329
3.181000,0.309017,0.627270,0.254540,10957
3.182000,0.587785,0.760395,0.520791,10822
3.183000,0.809017,0.888292,0.776585,10617
3.184000,0.951057,0.965678,0.931356,10518
3.185000,1.000000,0.998644,0.997288,10323
3.186000,0.951057,0.974042,0.948084,10517
3.187000,0.809017,0.897605,0.795210,10606
3.188000,0.587785,0.775685,0.551370,10619
3.189000,0.309017,0.637581,0.275162,10979
3.190000,0.000000,0.466102,-0.067797,11092
3.191000,-0.309017,0.316753,-0.366493,11520
3.192000,-0.587785,0.190915,-0.618169,11602
3.193000,-0.809017,0.089894,-0.820211,11825
3.194000,-0.951057,0.021857,-0.956285,11941
3.195000,-1.000000,0.000000,-1.000000,11985
3.196000,-0.951057,0.021991,-0.956018,11914
3.197000,-0.809017,0.082707,-0.834586,11837
3.198000,-0.587785,0.182535,-0.634930,11669
3.199000,-0.309017,0.318857,-0.362286,11444
3.200000,-0.000000,0.456267,-0.087465,11193
3.201000,0.309017,0.624397,0.248795,10993
3.202000,0.587785,0.760612,0.521223,10790
3.203000,0.809017,0.889655,0.779310,10585
3.204000,0.951057,0.964146,0.928293,10515
3.205000,1.000000,0.998663,0.997326,10470
3.206000,0.951057,0.974195,0.948391,10502
3.207000,0.809017,0.897732,0.795463,10580
3.208000,0.587785,0.772921,0.545843,10776
3.209000,0.309017,0.636546,0.273092,10967
3.210000,0.000000,0.476360,-0.047279,11210
3.211000,-0.309017,0.313392,-0.373215,11417
3.212000,-0.587785,0.192354,-0.615292,11666
3.213000,-0.809017,0.086347,-0.827307,11836
3.214000,-0.951057,0.020961,-0.958078,11927
3.215000,-1.000000,0.000834,-0.998332,11994
3.216000,-0.951057,0.021725,-0.956551,11968
3.217000,-0.809017,0.081872,-0.836256,11860
3.218000,-0.587785,0.183533,-0.632933,11660
3.219000,-0.309017,0.317716,-0.364568,11419
3.220000,-0.000000,0.454497,-0.091007,11197
3.221000,0.309017,0.621447,0.242895,11013
3.222000,0.587785,0.761371,0.522742,10795
3.223000,0.809017,0.889997,0.779994,10627
3.224000,0.951057,0.964832,0.929664,10521
3.225000,1.000000,0.998659,0.997318,10439
3.226000,0.951057,0.974144,0.948289,10520
3.227000,0.809017,0.897380,0.794761,10612
3.228000,0.587785,0.771990,0.543980,10789
3.229000,0.309017,0.639120,0.278239,10951
3.230000,0.000000,0.474073,-0.051854,11243
3.231000,-0.309017,0.311316,-0.377368,11506
3.232000,-0.587785,0.193110,-0.613780,11698
3.233000,-0.809017,0.085557,-0.828886,11805
3.234000,-0.951057,0.020516,-0.958968,11942
3.235000,-1.000000,0.000998,-0.998005,12030
3.236000,-0.951057,0.021592,-0.956815,11995
3.237000,-0.809017,0.081641,-0.836718,11918
3.238000,-0.587785,0.183177,-0.633646,11710
3.239000,-0.309017,0.316363,-0.367274,11471
3.240000,-0.000000,0.457245,-0.085510,11215
3.241000,0.309017,0.610221,0.220442,11799
3.242000,0.587785,0.765703,0.531406,10794
3.243000,0.809017,0.883815,0.767630,10621
3.244000,0.951057,0.967905,0.935810,10469
3.245000,1.000000,0.998759,0.997518,10474
3.246000,0.951057,0.974374,0.948747,10497
3.247000,0.809017,0.893794,0.787587,10602
3.248000,0.587785,0.781662,0.563324,10699
3.249000,0.309017,0.631292,0.262583,10987
3.250000,0.000000,0.465723,-0.068554,11232
3.251000,-0.309017,0.328531,-0.342937,11384
3.252000,-0.587785,0.193954,-0.612091,11678
3.253000,-0.809017,0.083566,-0.832869,11835
3.254000,-0.951057,0.023006,-0.953988,11997
3.255000,-1.000000,0.001004,-0.997992,11951
3.256000,-0.951057,0.021710,-0.956580,11930
3.257000,-0.809017,0.081754,-0.836493,11816
3.258000,-0.587785,0.183477,-0.633046,11620
3.259000,-0.309017,0.310041,-0.379917,11363
3.260000,-0.000000,0.458387,-0.083225,10790
3.261000,0.309017,0.619201,0.238401,10885
3.262000,0.587785,0.763543,0.527086,12294
3.263000,0.809017,0.886537,0.773073,10250
3.264000,0.951057,0.969412,0.938824,9775
3.265000,1.000000,0.997641,0.995281,10172
3.266000,0.951057,0.975879,0.951759,9950
3.267000,0.809017,0.897934,0.795869,9876
3.268000,0.587785,0.777759,0.555518,17724
3.269000,0.309017,0.636173,0.272345,10472
3.270000,0.000000,0.483988,-0.032024,10461
3.271000,-0.309017,0.323999,-0.352001,11142
3.272000,-0.587785,0.191455,-0.617090,11188
3.273000,-0.809017,0.087391,-0.825218,12507
3.274000,-0.951057,0.024685,-0.950630,11910
3.275000,-1.000000,0.001037,-0.997927,11577
3.276000,-0.951057,0.021468,-0.957065,11692
3.277000,-0.809017,0.083116,-0.833768,11514
3.278000,-0.587785,0.186831,-0.626338,11588
3.279000,-0.309017,0.309277,-0.381447,11362
3.280000,-0.000000,0.458046,-0.083908,11167
3.281000,0.309017,0.624775,0.249549,10535
3.282000,0.587785,0.768060,0.536120,10382
3.283000,0.809017,0.888286,0.776572,11055
3.284000,0.951057,0.969531,0.939063,10437
3.285000,1.000000,0.998703,0.997405,10021
3.286000,0.951057,0.972421,0.944842,9645
3.287000,0.809017,0.896958,0.793917,12296
3.288000,0.587785,0.773747,0.547495,11496
3.289000,0.309017,0.633575,0.267150,10758
3.290000,0.000000,0.480294,-0.039413,11037
3.291000,-0.309017,0.324593,-0.350813,11556
3.292000,-0.587785,0.184618,-0.630764,11689
3.293000,-0.809017,0.084306,-0.831388,11826
3.294000,-0.951057,0.024613,-0.950773,12026
3.295000,-1.000000,0.000000,-1.000000,12004
3.296000,-0.951057,0.020751,-0.958497,11951
3.297000,-0.809017,0.083001,-0.833997,11795
3.298000,-0.587785,0.187666,-0.624668,11675
3.299000,-0.309017,0.305715,-0.388569,11478
3.300000,-0.000000,0.467659,-0.064683,11224
3.301000,0.309017,0.617072,0.234144,10942
3.302000,0.587785,0.766892,0.533784,10789
3.303000,0.809017,0.883511,0.767021,10619
3.304000,0.951057,0.967942,0.935884,10481
3.305000,1.000000,0.998758,0.997516,10469
3.306000,0.951057,0.974186,0.948371,10498
3.307000,0.809017,0.894127,0.788253,10607
3.308000,0.587785,0.783144,0.566288,10726
3.309000,0.309017,0.631056,0.262113,10980
3.310000,0.000000,0.465062,-0.069875,11220
3.311000,-0.309017,0.327212,-0.345575,11436
3.312000,-0.587785,0.188634,-0.622732,11631
3.313000,-0.809017,0.081791,-0.836417,11835
3.314000,-0.951057,0.024648,-0.950704,11928
3.315000,-1.000000,0.000000,-1.000000,11946
3.316000,-0.951057,0.021024,-0.957953,11939
3.317000,-0.809017,0.082925,-0.834150,11842
3.318000,-0.587785,0.186525,-0.626950,11666
3.319000,-0.309017,0.309011,-0.381977,11430
3.320000,-0.000000,0.465195,-0.069610,11234
3.321000,0.309017,0.609820,0.219641,11018
3.322000,0.587785,0.766391,0.532782,10646
3.323000,0.809017,0.886255,0.772510,10673
3.324000,0.951057,0.964306,0.928612,10534
3.325000,1.000000,0.998744,0.997489,10353
3.326000,0.951057,0.974497,0.948995,9999
3.327000,0.809017,0.897513,0.795026,10616
3.328000,0.587785,0.772496,0.544991,10791
3.329000,0.309017,0.638649,0.277297,10981
3.330000,0.000000,0.468187,-0.063625,11222
3.331000,-0.309017,0.311349,-0.377303,11508
3.332000,-0.587785,0.193587,-0.612826,11695
3.333000,-0.809017,0.085611,-0.828778,11891
3.334000,-0.951057,0.020955,-0.958090,11978
3.335000,-1.000000,0.000997,-0.998006,12037
3.336000,-0.951057,0.019635,-0.960729,12834
3.337000,-0.809017,0.082276,-0.835447,11984
3.338000,-0.587785,0.182764,-0.634473,11731
3.339000,-0.309017,0.314403,-0.371195,11498
3.340000,-0.000000,0.456991,-0.086019,11265
3.341000,0.309017,0.620153,0.240306,10986
3.342000,0.587785,0.760244,0.520488,10811
3.343000,0.809017,0.889412,0.778824,10616
3.344000,0.951057,0.964218,0.928435,10508
3.345000,1.000000,0.998654,0.997308,10402
3.346000,0.951057,0.974103,0.948205,10503
3.347000,0.809017,0.894032,0.788064,10607
3.348000,0.587785,0.774508,0.549016,10772
3.349000,0.309017,0.640062,0.280124,10938
3.350000,0.000000,0.464381,-0.071238,11230
3.351000,-0.309017,0.316290,-0.367420,11461
3.352000,-0.587785,0.194664,-0.610671,11620
3.353000,-0.809017,0.084259,-0.831483,11797
3.354000,-0.951057,0.020896,-0.958208,11342
3.355000,-1.000000,0.000000,-1.000000,11803
3.356000,-0.951057,0.020068,-0.959864,10863
3.357000,-0.809017,0.079137,-0.841725,11082
3.358000,-0.587785,0.179873,-0.640255,10513
3.359000,-0.309017,0.312660,-0.374681,10964
3.360000,-0.000000,0.459604,-0.080793,10694
3.361000,0.309017,0.624438,0.248876,10009
3.362000,0.587785,0.760448,0.520895,10098
3.363000,0.809017,0.881031,0.762063,9658
3.364000,0.951057,0.966366,0.932731,11179
3.365000,1.000000,0.997518,0.995036,10475
3.366000,0.951057,0.973947,0.947893,10325
3.367000,0.809017,0.898671,0.797343,10688
3.368000,0.587785,0.772837,0.545674,10772
3.369000,0.309017,0.634424,0.268849,10969
3.370000,0.000000,0.480083,-0.039835,11146
3.371000,-0.309017,0.312734,-0.374532,11473
3.372000,-0.587785,0.192139,-0.615721,11653
3.373000,-0.809017,0.086248,-0.827505,11838
3.374000,-0.951057,0.020905,-0.958190,11911
3.375000,-1.000000,0.000916,-0.998168,12007
3.376000,-0.951057,0.021725,-0.956551,12014
3.377000,-0.809017,0.082822,-0.834357,11724
3.378000,-0.587785,0.183279,-0.633442,11698
3.379000,-0.309017,0.306234,-0.387532,11501
3.380000,-0.000000,0.466376,-0.067248,11242
3.381000,0.309017,0.618079,0.236158,10963
3.382000,0.587785,0.762053,0.524107,10889
3.383000,0.809017,0.885440,0.770880,10632
3.384000,0.951057,0.969365,0.938731,10511
3.385000,1.000000,0.998660,0.997320,10447
3.386000,0.951057,0.973109,0.946218,10524
3.387000,0.809017,0.898586,0.797172,10610
3.388000,0.587785,0.772074,0.544149,10793
3.389000,0.309017,0.627831,0.255662,10420
3.390000,0.000000,0.480302,-0.039395,11245
3.391000,-0.309017,0.315029,-0.369942,11491
3.392000,-0.587785,0.185271,-0.629458,11637
3.393000,-0.809017,0.089854,-0.820293,11886
3.394000,-0.951057,0.021922,-0.956156,11997
3.395000,-1.000000,0.000000,-1.000000,11990
3.396000,-0.951057,0.020994,-0.958013,11956
3.397000,-0.809017,0.085507,-0.828985,11882
3.398000,-0.587785,0.178913,-0.642174,11704
3.399000,-0.309017,0.314323,-0.371354,11485
3.400000,-0.000000,0.462087,-0.075825,11210
3.401000,0.309017,0.616894,0.233787,11010
3.402000,0.587785,0.763207,0.526413,10790
3.403000,0.809017,0.884514,0.769027,10590
3.404000,0.951057,0.969160,0.938321,10506
3.405000,1.000000,0.997419,0.994838,10462
3.406000,0.951057,0.973027,0.946054,10492
3.407000,0.809017,0.899205,0.798410,10566
3.408000,0.587785,0.772613,0.545227,10779
3.409000,0.309017,0.628212,0.256424,10974
3.410000,0.000000,0.479964,-0.040072,11105
3.411000,-0.309017,0.326655,-0.346690,11480
3.412000,-0.587785,0.185525,-0.628951,11675
3.413000,-0.809017,0.084320,-0.831360,11824
3.414000,-0.951057,0.024796,-0.950408,11897
3.415000,-1.000000,0.000000,-1.000000,11986
3.416000,-0.951057,0.021048,-0.957904,11925
3.417000,-0.809017,0.082812,-0.834376,11834
3.418000,-0.587785,0.185109,-0.629782,10718
3.419000,-0.309017,0.306282,-0.387435,10585
3.420000,-0.000000,0.464939,-0.070122,10881
3.421000,0.309017,0.614654,0.229309,10427
3.422000,0.587785,0.760714,0.521429,10360
3.423000,0.809017,0.892404,0.784808,9926
3.424000,0.951057,0.963853,0.927706,10319
3.425000,1.000000,0.998620,0.997240,10146
3.426000,0.951057,0.972747,0.945494,10164
3.427000,0.809017,0.899166,0.798332,10433
3.428000,0.587785,0.783187,0.566373,10230
3.429000,0.309017,0.638990,0.277979,7720
3.430000,0.000000,0.467039,-0.065922,8768
3.431000,-0.309017,0.342736,-0.314528,10600
3.432000,-0.587785,0.187069,-0.625862,8414
3.433000,-0.809017,0.088415,-0.823171,8856
3.434000,-0.951057,0.021736,-0.956527,8143
3.435000,-1.000000,0.000466,-0.999069,8592
3.436000,-0.951057,0.023327,-0.953345,10074
3.437000,-0.809017,0.081515,-0.836969,8710
3.438000,-0.587785,0.179336,-0.641328,9485
3.439000,-0.309017,0.313095,-0.373810,8301
3.440000,-0.000000,0.466701,-0.066598,7823
3.441000,0.309017,0.621007,0.242014,7826
3.442000,0.587785,0.762078,0.524155,9087
3.443000,0.809017,0.877154,0.754308,7660
3.444000,0.951057,0.971315,0.942630,8541
3.445000,1.000000,0.997398,0.994795,6917
3.446000,0.951057,0.974244,0.948487,7338
3.447000,0.809017,0.892007,0.784014,6343
3.448000,0.587785,0.782124,0.564248,8973
3.449000,0.309017,0.626779,0.253558,8081
3.450000,0.000000,0.477222,-0.045555,8583
3.451000,-0.309017,0.355643,-0.288713,6335
3.452000,-0.587785,0.198771,-0.602458,7647
3.453000,-0.809017,0.089305,-0.821391,7536
3.454000,-0.951057,0.023199,-0.953602,12673
3.455000,-1.000000,0.001223,-0.997554,7360
3.456000,-0.951057,0.022370,-0.955260,7510
3.457000,-0.809017,0.082797,-0.834406,7150
3.458000,-0.587785,0.178437,-0.643126,6910
3.459000,-0.309017,0.310742,-0.378516,9812
3.460000,-0.000000,0.464566,-0.070868,10061
3.461000,0.309017,0.621162,0.242324,7882
3.462000,0.587785,0.763851,0.527702,8050
3.463000,0.809017,0.881047,0.762093,7835
3.464000,0.951057,0.968146,0.936292,7503
3.465000,1.000000,0.999088,0.998175,27402
3.466000,0.951057,0.974590,0.949180,10311
3.467000,0.809017,0.901944,0.803888,9464
3.468000,0.587785,0.780718,0.561436,10165
3.469000,0.309017,0.639413,0.278826,11448
3.470000,0.000000,0.478909,-0.042183,10739
3.471000,-0.309017,0.329912,-0.340176,10815
3.472000,-0.587785,0.193473,-0.613055,9805
3.473000,-0.809017,0.086960,-0.826079,11120
3.474000,-0.951057,0.022080,-0.955840,11549
3.475000,-1.000000,0.000000,-1.000000,11592
3.476000,-0.951057,0.020627,-0.958745,11829
3.477000,-0.809017,0.082936,-0.834127,11756
3.478000,-0.587785,0.183519,-0.632961,11116
3.479000,-0.309017,0.311131,-0.377739,11410
3.480000,-0.000000,0.464487,-0.071026,11010
3.481000,0.309017,0.607523,0.215046,10900
3.482000,0.587785,0.763691,0.527383,9915
3.483000,0.809017,0.878059,0.756117,7397
3.484000,0.951057,0.969414,0.938829,8043
3.485000,1.000000,0.996554,0.993108,7255
3.486000,0.951057,0.976464,0.952928,8625
3.487000,0.809017,0.895279,0.790558,8833
3.488000,0.587785,0.774334,0.548669,9616
3.489000,0.309017,0.622416,0.244831,9770
3.490000,0.000000,0.479385,-0.041230,8780
3.491000,-0.309017,0.315258,-0.369483,10604
3.492000,-0.587785,0.197186,-0.605627,8814
3.493000,-0.809017,0.094592,-0.810817,8764
3.494000,-0.951057,0.020808,-0.958383,10861
3.495000,-1.000000,0.000000,-1.000000,12068
3.496000,-0.951057,0.020830,-0.958340,12002
3.497000,-0.809017,0.082679,-0.834642,11720
3.498000,-0.587785,0.183012,-0.633975,11420
3.499000,-0.309017,0.310357,-0.379286,11461
3.500000,-0.000000,0.463241,-0.073517,10841
3.501000,0.309017,0.621696,0.243392,10933
3.502000,0.587785,0.756524,0.513048,10691
3.503000,0.809017,0.884535,0.769071,10592
3.504000,0.951057,0.968916,0.937833,10327
3.505000,1.000000,0.997314,0.994628,10425
3.506000,0.951057,0.973398,0.946795,10375
3.507000,0.809017,0.895862,0.791724,10246
3.508000,0.587785,0.778243,0.556485,10755
3.509000,0.309017,0.635070,0.270140,10824
3.510000,0.000000,0.465483,-0.069034,11154
3.511000,-0.309017,0.323300,-0.353400,9734
3.512000,-0.587785,0.188137,-0.623725,11768
3.513000,-0.809017,0.090584,-0.818832,11746
3.514000,-0.951057,0.022209,-0.955582,11887
3.515000,-1.000000,0.000000,-1.000000,11872
3.516000,-0.951057,0.020936,-0.958127,11941
3.517000,-0.809017,0.085978,-0.828044,11817
3.518000,-0.587785,0.181241,-0.637518,11344
3.519000,-0.309017,0.313968,-0.372065,11498
3.520000,-0.000000,0.464143,-0.071715,11225
3.521000,0.309017,0.614497,0.228994,11009
3.522000,0.587785,0.766597,0.533193,10484
3.523000,0.809017,0.884787,0.769575,10511
3.524000,0.951057,0.969223,0.938447,10495
3.525000,1.000000,0.997425,0.994849,10484
3.526000,0.951057,0.972217,0.944434,10438
3.527000,0.809017,0.903433,0.806866,11360
3.528000,0.587785,0.772900,0.545800,10797
3.529000,0.309017,0.627257,0.254514,10911
3.530000,0.000000,0.481415,-0.037169,11219
3.531000,-0.309017,0.313142,-0.373716,11490
3.532000,-0.587785,0.186431,-0.627139,11688
3.533000,-0.809017,0.090770,-0.818459,11799
3.534000,-0.951057,0.021848,-0.956304,11992
3.535000,-1.000000,0.000000,-1.000000,11971
3.536000,-0.951057,0.020896,-0.958209,12060
3.537000,-0.809017,0.085984,-0.828031,11851
3.538000,-0.587785,0.179034,-0.641931,11724
3.539000,-0.309017,0.314169,-0.371662,11497
3.540000,-0.000000,0.461505,-0.076990,11547
3.541000,0.309017,0.612547,0.225094,10871
3.542000,0.587785,0.760399,0.520799,10217
3.543000,0.809017,0.891724,0.783447,9799
3.544000,0.951057,0.965050,0.930099,10100
3.545000,1.000000,0.997452,0.994904,10205
3.546000,0.951057,0.975482,0.950964,9911
3.547000,0.809017,0.896315,0.792630,17476
3.548000,0.587785,0.785670,0.571340,9686
3.549000,0.309017,0.635918,0.271836,11827
3.550000,0.000000,0.487193,-0.025613,9292
3.551000,-0.309017,0.317518,-0.364965,10812
3.552000,-0.587785,0.188266,-0.623468,22686
3.553000,-0.809017,0.088015,-0.823969,12032
3.554000,-0.951057,0.020915,-0.958170,12001
3.555000,-1.000000,0.001000,-0.998000,12000
3.556000,-0.951057,0.022002,-0.955996,11908
3.557000,-0.809017,0.081514,-0.836972,11863
